Date,Long,Short,L/S
"2023-06-23T18:15:00Z","42.82","57.18","0.7489"
"2023-06-23T18:00:00Z","43.03","56.97","0.7553"
"2023-06-23T17:45:00Z","43.02","56.98","0.755"
"2023-06-23T17:30:00Z","43.230000000000004","56.769999999999996","0.7615"
"2023-06-23T17:15:00Z","43.5","56.49999999999999","0.7699"
"2023-06-23T17:00:00Z","43.5","56.49999999999999","0.7699"
"2023-06-23T16:45:00Z","43.51","56.489999999999995","0.7702"
"2023-06-23T16:30:00Z","43.3","56.699999999999996","0.7637"
"2023-06-23T16:15:00Z","43.78","56.220000000000006","0.7787"
"2023-06-23T16:00:00Z","43.120000000000005","56.879999999999995","0.7581"
"2023-06-23T15:45:00Z","42.84","57.16","0.7495"
"2023-06-23T15:30:00Z","43.19","56.81","0.7603"
"2023-06-23T15:15:00Z","43.95","56.05","0.7841"
"2023-06-23T15:00:00Z","44.32","55.67999999999999","0.796"
"2023-06-23T14:45:00Z","44.59","55.410000000000004","0.8047"
"2023-06-23T14:30:00Z","44.49","55.510000000000005","0.8015"
"2023-06-23T14:15:00Z","44.800000000000004","55.2","0.8116"
"2023-06-23T14:00:00Z","44.91","55.089999999999996","0.8152"
"2023-06-23T13:45:00Z","44.59","55.410000000000004","0.8047"
"2023-06-23T13:30:00Z","44.56","55.44","0.8038"
"2023-06-23T13:15:00Z","44.76","55.24","0.8103"
"2023-06-23T13:00:00Z","44.84","55.16","0.8129"
"2023-06-23T12:45:00Z","44.82","55.17999999999999","0.8123"
"2023-06-23T12:30:00Z","44.6","55.400000000000006","0.8051"
"2023-06-23T12:15:00Z","44.71","55.28999999999999","0.8086"
"2023-06-23T12:00:00Z","44.91","55.089999999999996","0.8152"
"2023-06-23T11:45:00Z","44.89","55.11000000000001","0.8146"
"2023-06-23T11:30:00Z","44.83","55.169999999999995","0.8126"
"2023-06-23T11:15:00Z","44.800000000000004","55.2","0.8116"
"2023-06-23T11:00:00Z","44.81","55.19","0.8119"
"2023-06-23T10:45:00Z","44.75","55.25","0.81"
"2023-06-23T10:30:00Z","44.59","55.410000000000004","0.8047"
"2023-06-23T10:15:00Z","44.62","55.379999999999995","0.8057"
"2023-06-23T10:00:00Z","44.330000000000005","55.669999999999995","0.7963"
"2023-06-23T09:45:00Z","44.32","55.67999999999999","0.796"
"2023-06-23T09:30:00Z","44.34","55.66","0.7966"
"2023-06-23T09:15:00Z","44.39","55.61000000000001","0.7982"
"2023-06-23T09:00:00Z","44.440000000000005","55.559999999999995","0.7999"
"2023-06-23T08:45:00Z","44.36","55.64","0.7973"
"2023-06-23T08:30:00Z","44.42","55.58","0.7992"
"2023-06-23T08:15:00Z","44.190000000000005","55.81","0.7918"
"2023-06-23T08:00:00Z","43.94","56.06","0.7838"
"2023-06-23T07:45:00Z","43.88","56.120000000000005","0.7819"
"2023-06-23T07:30:00Z","43.769999999999996","56.230000000000004","0.7784"
"2023-06-23T07:15:00Z","43.74","56.26","0.7775"
"2023-06-23T07:00:00Z","43.75","56.25","0.7778"
"2023-06-23T06:45:00Z","43.78","56.220000000000006","0.7787"
"2023-06-23T06:30:00Z","43.81","56.19","0.7797"
"2023-06-23T06:15:00Z","43.74","56.26","0.7775"
"2023-06-23T06:00:00Z","43.71","56.28999999999999","0.7765"
"2023-06-23T05:45:00Z","43.69","56.31","0.7759"
"2023-06-23T05:30:00Z","43.64","56.36","0.7743"
"2023-06-23T05:15:00Z","43.62","56.379999999999995","0.7737"
"2023-06-23T05:00:00Z","43.69","56.31","0.7759"
"2023-06-23T04:45:00Z","43.69","56.31","0.7759"
"2023-06-23T04:30:00Z","43.68","56.32","0.7756"
"2023-06-23T04:15:00Z","43.7","56.3","0.7762"
"2023-06-23T04:00:00Z","43.65","56.35","0.7746"
"2023-06-23T03:45:00Z","43.65","56.35","0.7746"
"2023-06-23T03:30:00Z","43.730000000000004","56.269999999999996","0.7771"
"2023-06-23T03:15:00Z","43.769999999999996","56.230000000000004","0.7784"
"2023-06-23T03:00:00Z","44.92","55.08","0.8155"
"2023-06-23T02:45:00Z","44.940000000000005","55.059999999999995","0.8162"
"2023-06-23T02:30:00Z","44.84","55.16","0.8129"
"2023-06-23T02:15:00Z","44.690000000000005","55.31","0.808"
"2023-06-23T02:00:00Z","44.7","55.300000000000004","0.8083"
"2023-06-23T01:45:00Z","44.74","55.26","0.8096"
"2023-06-23T01:30:00Z","44.66","55.34","0.807"
"2023-06-23T01:15:00Z","44.56","55.44","0.8038"
"2023-06-23T01:00:00Z","44.51","55.489999999999995","0.8021"
"2023-06-23T00:45:00Z","44.529999999999994","55.47","0.8028"
"2023-06-23T00:30:00Z","44.64","55.36","0.8064"
"2023-06-23T00:15:00Z","44.47","55.53","0.8008"
"2023-06-23T00:00:00Z","44.3","55.7","0.7953"
"2023-06-22T23:45:00Z","44.32","55.67999999999999","0.796"
"2023-06-22T23:30:00Z","44.32","55.67999999999999","0.796"
"2023-06-22T23:15:00Z","44.269999999999996","55.730000000000004","0.7944"
"2023-06-22T23:00:00Z","44.1","55.900000000000006","0.7889"
"2023-06-22T22:45:00Z","44.25","55.75","0.7937"
"2023-06-22T22:30:00Z","44.330000000000005","55.669999999999995","0.7963"
"2023-06-22T22:15:00Z","44.4","55.60000000000001","0.7986"
"2023-06-22T22:00:00Z","44.41","55.589999999999996","0.7989"
"2023-06-22T21:45:00Z","44.32","55.67999999999999","0.796"
"2023-06-22T21:30:00Z","44.34","55.66","0.7966"
"2023-06-22T21:15:00Z","44.45","55.55","0.8002"
"2023-06-22T21:00:00Z","44.48","55.52","0.8012"
"2023-06-22T20:45:00Z","44.41","55.589999999999996","0.7989"
"2023-06-22T20:30:00Z","44.46","55.54","0.8005"
"2023-06-22T20:15:00Z","44.62","55.379999999999995","0.8057"
"2023-06-22T20:00:00Z","44.73","55.269999999999996","0.8093"
"2023-06-22T19:45:00Z","44.73","55.269999999999996","0.8093"
"2023-06-22T19:30:00Z","44.85","55.15","0.8132"
"2023-06-22T19:15:00Z","44.81","55.19","0.8119"
"2023-06-22T19:00:00Z","44.89","55.11000000000001","0.8146"
"2023-06-22T18:45:00Z","44.95","55.05","0.8165"
"2023-06-22T18:30:00Z","45.190000000000005","54.81","0.8245"
"2023-06-22T18:15:00Z","45.129999999999995","54.87","0.8225"
"2023-06-22T18:00:00Z","45.39","54.61","0.8312"
"2023-06-22T17:45:00Z","45.71","54.290000000000006","0.842"
"2023-06-22T17:30:00Z","45.73","54.269999999999996","0.8426"
"2023-06-22T17:15:00Z","45.660000000000004","54.339999999999996","0.8403"
"2023-06-22T17:00:00Z","45.67","54.33","0.8406"
"2023-06-22T16:45:00Z","45.76","54.24","0.8437"
"2023-06-22T16:30:00Z","46.31","53.690000000000005","0.8625"
"2023-06-22T16:15:00Z","46.410000000000004","53.59","0.866"
"2023-06-22T16:00:00Z","46.06","53.94","0.8539"
"2023-06-22T15:45:00Z","45.89","54.11","0.8481"
"2023-06-22T15:30:00Z","45.69","54.31","0.8413"
"2023-06-22T15:15:00Z","45.94","54.059999999999995","0.8498"
"2023-06-22T15:00:00Z","45.629999999999995","54.37","0.8392"
"2023-06-22T14:45:00Z","45.129999999999995","54.87","0.8225"
"2023-06-22T14:30:00Z","45.269999999999996","54.730000000000004","0.8272"
"2023-06-22T14:15:00Z","45.29","54.71","0.8278"
"2023-06-22T14:00:00Z","45.4","54.6","0.8315"
"2023-06-22T13:45:00Z","45.540000000000006","54.459999999999994","0.8362"
"2023-06-22T13:30:00Z","45.69","54.31","0.8413"
"2023-06-22T13:15:00Z","45.45","54.55","0.8332"
"2023-06-22T13:00:00Z","45.410000000000004","54.59","0.8318"
"2023-06-22T12:45:00Z","45.410000000000004","54.59","0.8318"
"2023-06-22T12:30:00Z","45.14","54.86","0.8228"
"2023-06-22T12:15:00Z","45.35","54.65","0.8298"
"2023-06-22T12:00:00Z","45.14","54.86","0.8228"
"2023-06-22T11:45:00Z","45.36","54.64","0.8302"
"2023-06-22T11:30:00Z","45.61","54.39000000000001","0.8386"
"2023-06-22T11:15:00Z","45.73","54.269999999999996","0.8426"
"2023-06-22T11:00:00Z","46.08","53.92","0.8546"
"2023-06-22T10:45:00Z","46.06","53.94","0.8539"
"2023-06-22T10:30:00Z","45.98","54.02","0.8512"
"2023-06-22T10:15:00Z","45.82","54.17999999999999","0.8457"
"2023-06-22T10:00:00Z","45.87","54.13","0.8474"
"2023-06-22T09:45:00Z","45.82","54.17999999999999","0.8457"
"2023-06-22T09:30:00Z","45.800000000000004","54.2","0.845"
"2023-06-22T09:15:00Z","45.69","54.31","0.8413"
"2023-06-22T09:00:00Z","45.550000000000004","54.449999999999996","0.8365"
"2023-06-22T08:45:00Z","45.56","54.44","0.8369"
"2023-06-22T08:30:00Z","45.550000000000004","54.449999999999996","0.8365"
"2023-06-22T08:15:00Z","45.550000000000004","54.449999999999996","0.8365"
"2023-06-22T08:00:00Z","45.49","54.510000000000005","0.8345"
"2023-06-22T07:45:00Z","45.33","54.669999999999995","0.8292"
"2023-06-22T07:30:00Z","45.61","54.39000000000001","0.8386"
"2023-06-22T07:15:00Z","45.57","54.43","0.8372"
"2023-06-22T07:00:00Z","45.31","54.690000000000005","0.8285"
"2023-06-22T06:45:00Z","45.28","54.72","0.8275"
"2023-06-22T06:30:00Z","45.379999999999995","54.620000000000005","0.8308"
"2023-06-22T06:15:00Z","45.17","54.83","0.8238"
"2023-06-22T06:00:00Z","45.57","54.43","0.8372"
"2023-06-22T05:45:00Z","45.71","54.290000000000006","0.842"
"2023-06-22T05:30:00Z","45.68","54.32","0.8409"
"2023-06-22T05:15:00Z","45.68","54.32","0.8409"
"2023-06-22T05:00:00Z","45.81","54.190000000000005","0.8454"
"2023-06-22T04:45:00Z","45.65","54.35","0.8399"
"2023-06-22T04:30:00Z","45.56","54.44","0.8369"
"2023-06-22T04:15:00Z","45.6","54.400000000000006","0.8382"
"2023-06-22T04:00:00Z","45.59","54.410000000000004","0.8379"
"2023-06-22T03:45:00Z","45.660000000000004","54.339999999999996","0.8403"
"2023-06-22T03:30:00Z","45.410000000000004","54.59","0.8318"
"2023-06-22T03:15:00Z","44.769999999999996","55.230000000000004","0.8106"
"2023-06-22T03:00:00Z","45.03","54.97","0.8192"
"2023-06-22T02:45:00Z","44.82","55.17999999999999","0.8123"
"2023-06-22T02:30:00Z","44.58","55.42","0.8044"
"2023-06-22T02:15:00Z","44.629999999999995","55.37","0.806"
"2023-06-22T02:00:00Z","44.690000000000005","55.31","0.808"
"2023-06-22T01:45:00Z","44.690000000000005","55.31","0.808"
"2023-06-22T01:30:00Z","44.58","55.42","0.8044"
"2023-06-22T01:15:00Z","44.46","55.54","0.8005"
"2023-06-22T01:00:00Z","44.5","55.50000000000001","0.8018"
"2023-06-22T00:45:00Z","44.440000000000005","55.559999999999995","0.7999"
"2023-06-22T00:30:00Z","44.34","55.66","0.7966"
"2023-06-22T00:15:00Z","44.2","55.800000000000004","0.7921"
"2023-06-22T00:00:00Z","44.09","55.910000000000004","0.7886"
"2023-06-21T23:45:00Z","44.37","55.63","0.7976"
"2023-06-21T23:30:00Z","44.4","55.60000000000001","0.7986"
"2023-06-21T23:15:00Z","44.46","55.54","0.8005"
"2023-06-21T23:00:00Z","44.330000000000005","55.669999999999995","0.7963"
"2023-06-21T22:45:00Z","44.12","55.879999999999995","0.7895"
"2023-06-21T22:30:00Z","43.9","56.10000000000001","0.7825"
"2023-06-21T22:15:00Z","43.85","56.15","0.7809"
"2023-06-21T22:00:00Z","43.76","56.24","0.7781"
"2023-06-21T21:45:00Z","43.79","56.21000000000001","0.779"
"2023-06-21T21:30:00Z","43.76","56.24","0.7781"
"2023-06-21T21:15:00Z","43.64","56.36","0.7743"
"2023-06-21T21:00:00Z","43.76","56.24","0.7781"
"2023-06-21T20:45:00Z","43.91","56.089999999999996","0.7828"
"2023-06-21T20:30:00Z","43.980000000000004","56.02","0.7851"
"2023-06-21T20:15:00Z","44.01","55.989999999999995","0.786"
"2023-06-21T20:00:00Z","44.17","55.83","0.7912"
"2023-06-21T19:45:00Z","44.09","55.910000000000004","0.7886"
"2023-06-21T19:30:00Z","43.99","56.010000000000005","0.7854"
"2023-06-21T19:15:00Z","44.09","55.910000000000004","0.7886"
"2023-06-21T19:00:00Z","44.2","55.800000000000004","0.7921"
"2023-06-21T18:45:00Z","44.379999999999995","55.620000000000005","0.7979"
"2023-06-21T18:30:00Z","44.59","55.410000000000004","0.8047"
"2023-06-21T18:15:00Z","44.39","55.61000000000001","0.7982"
"2023-06-21T18:00:00Z","43.8","56.2","0.7794"
"2023-06-21T17:45:00Z","43.63","56.37","0.774"
"2023-06-21T17:30:00Z","43.480000000000004","56.52","0.7693"
"2023-06-21T17:15:00Z","43.16","56.84","0.7593"
"2023-06-21T17:00:00Z","43.51","56.489999999999995","0.7702"
"2023-06-21T16:45:00Z","44.45","55.55","0.8002"
"2023-06-21T16:30:00Z","44.190000000000005","55.81","0.7918"
"2023-06-21T16:15:00Z","42.78","57.220000000000006","0.7476"
"2023-06-21T16:00:00Z","43.22","56.779999999999994","0.7612"
"2023-06-21T15:45:00Z","43.29","56.71000000000001","0.7634"
"2023-06-21T15:30:00Z","43.89","56.11000000000001","0.7822"
"2023-06-21T15:15:00Z","43.89","56.11000000000001","0.7822"
"2023-06-21T15:00:00Z","44.06","55.94","0.7876"
"2023-06-21T14:45:00Z","43.85","56.15","0.7809"
"2023-06-21T14:30:00Z","43.97","56.03","0.7848"
"2023-06-21T14:15:00Z","43.86","56.14","0.7813"
"2023-06-21T14:00:00Z","43.830000000000005","56.169999999999995","0.7803"
"2023-06-21T13:45:00Z","43.55","56.45","0.7715"
"2023-06-21T13:30:00Z","43.730000000000004","56.269999999999996","0.7771"
"2023-06-21T13:15:00Z","43.93","56.07","0.7835"
"2023-06-21T13:00:00Z","43.75","56.25","0.7778"
"2023-06-21T12:45:00Z","43.8","56.2","0.7794"
"2023-06-21T12:30:00Z","43.97","56.03","0.7848"
"2023-06-21T12:15:00Z","44.1","55.900000000000006","0.7889"
"2023-06-21T12:00:00Z","44.1","55.900000000000006","0.7889"
"2023-06-21T11:45:00Z","44.330000000000005","55.669999999999995","0.7963"
"2023-06-21T11:30:00Z","44.35","55.65","0.7969"
"2023-06-21T11:15:00Z","44.21","55.78999999999999","0.7924"
"2023-06-21T11:00:00Z","44.29","55.71","0.795"
"2023-06-21T10:45:00Z","44.629999999999995","55.37","0.806"
"2023-06-21T10:30:00Z","44.6","55.400000000000006","0.8051"
"2023-06-21T10:15:00Z","44.45","55.55","0.8002"
"2023-06-21T10:00:00Z","44.39","55.61000000000001","0.7982"
"2023-06-21T09:45:00Z","44.41","55.589999999999996","0.7989"
"2023-06-21T09:30:00Z","44.41","55.589999999999996","0.7989"
"2023-06-21T09:15:00Z","44.48","55.52","0.8012"
"2023-06-21T09:00:00Z","44.5","55.50000000000001","0.8018"
"2023-06-21T08:45:00Z","44.5","55.50000000000001","0.8018"
"2023-06-21T08:30:00Z","44.65","55.35","0.8067"
"2023-06-21T08:15:00Z","44.76","55.24","0.8103"
"2023-06-21T08:00:00Z","45.09","54.910000000000004","0.8212"
"2023-06-21T07:45:00Z","45.129999999999995","54.87","0.8225"
"2023-06-21T07:30:00Z","45.15","54.85","0.8232"
"2023-06-21T07:15:00Z","45.17","54.83","0.8238"
"2023-06-21T07:00:00Z","45.190000000000005","54.81","0.8245"
"2023-06-21T06:45:00Z","45.18","54.82","0.8242"
"2023-06-21T06:30:00Z","45.28","54.72","0.8275"
"2023-06-21T06:15:00Z","45.37","54.63","0.8305"
"2023-06-21T06:00:00Z","45.6","54.400000000000006","0.8382"
"2023-06-21T05:45:00Z","45.42","54.58","0.8322"
"2023-06-21T05:30:00Z","45.46","54.54","0.8335"
"2023-06-21T05:15:00Z","45.43","54.56999999999999","0.8325"
"2023-06-21T05:00:00Z","45.47","54.53","0.8339"
"2023-06-21T04:45:00Z","45.540000000000006","54.459999999999994","0.8362"
"2023-06-21T04:30:00Z","45.47","54.53","0.8339"
"2023-06-21T04:15:00Z","45.61","54.39000000000001","0.8386"
"2023-06-21T04:00:00Z","45.540000000000006","54.459999999999994","0.8362"
"2023-06-21T03:45:00Z","45.629999999999995","54.37","0.8392"
"2023-06-21T03:30:00Z","45.65","54.35","0.8399"
"2023-06-21T03:15:00Z","45.769999999999996","54.230000000000004","0.844"
"2023-06-21T03:00:00Z","45.98","54.02","0.8512"
"2023-06-21T02:45:00Z","46.06","53.94","0.8539"
"2023-06-21T02:30:00Z","46.07","53.93","0.8543"
"2023-06-21T02:15:00Z","46.12","53.879999999999995","0.856"
"2023-06-21T02:00:00Z","44.1","55.900000000000006","0.7889"
"2023-06-21T01:45:00Z","44.11","55.88999999999999","0.7892"
"2023-06-21T01:30:00Z","44.36","55.64","0.7973"
"2023-06-21T01:15:00Z","44.67","55.33","0.8073"
"2023-06-21T01:00:00Z","43.38","56.620000000000005","0.7662"
"2023-06-21T00:45:00Z","43.3","56.699999999999996","0.7637"
"2023-06-21T00:30:00Z","43.54","56.46","0.7712"
"2023-06-21T00:15:00Z","43.6","56.39999999999999","0.773"
"2023-06-21T00:00:00Z","43.59","56.410000000000004","0.7727"
"2023-06-20T23:45:00Z","43.59","56.410000000000004","0.7727"
"2023-06-20T23:30:00Z","43.8","56.2","0.7794"
"2023-06-20T23:15:00Z","43.980000000000004","56.02","0.7851"
"2023-06-20T23:00:00Z","44.18","55.82","0.7915"
"2023-06-20T22:45:00Z","44.3","55.7","0.7953"
"2023-06-20T22:30:00Z","44.43","55.57","0.7995"
"2023-06-20T22:15:00Z","44.39","55.61000000000001","0.7982"
"2023-06-20T22:00:00Z","44.7","55.300000000000004","0.8083"
"2023-06-20T21:45:00Z","44.86","55.14","0.8136"
"2023-06-20T21:30:00Z","44.92","55.08","0.8155"
"2023-06-20T21:15:00Z","45.129999999999995","54.87","0.8225"
"2023-06-20T21:00:00Z","45.23","54.769999999999996","0.8258"
"2023-06-20T20:45:00Z","45.16","54.84","0.8235"
"2023-06-20T20:30:00Z","45.269999999999996","54.730000000000004","0.8272"
"2023-06-20T20:15:00Z","45.47","54.53","0.8339"
"2023-06-20T20:00:00Z","45.56","54.44","0.8369"
"2023-06-20T19:45:00Z","45.76","54.24","0.8437"
"2023-06-20T19:30:00Z","45.75","54.25","0.8433"
"2023-06-20T19:15:00Z","46.02","53.98","0.8525"
"2023-06-20T19:00:00Z","45.87","54.13","0.8474"
"2023-06-20T18:45:00Z","45.97","54.03","0.8508"
"2023-06-20T18:30:00Z","46.73","53.269999999999996","0.8772"
"2023-06-20T18:15:00Z","47.199999999999996","52.800000000000004","0.8939"
"2023-06-20T18:00:00Z","47.199999999999996","52.800000000000004","0.8939"
"2023-06-20T17:45:00Z","47.21","52.790000000000006","0.8943"
"2023-06-20T17:30:00Z","47.55","52.449999999999996","0.9066"
"2023-06-20T17:15:00Z","48.43","51.57000000000001","0.9391"
"2023-06-20T17:00:00Z","49.14","50.86000000000001","0.9662"
"2023-06-20T16:45:00Z","49.96","50.03999999999999","0.9984"
"2023-06-20T16:30:00Z","50.67","49.33","1.0272"
"2023-06-20T16:15:00Z","51.339999999999996","48.66","1.0551"
"2023-06-20T16:00:00Z","52.0","48.0","1.0833"
"2023-06-20T15:45:00Z","53.44","46.56","1.1478"
"2023-06-20T15:30:00Z","53.36","46.64","1.1441"
"2023-06-20T15:15:00Z","53.39","46.61","1.1455"
"2023-06-20T15:00:00Z","53.54","46.46","1.1524"
"2023-06-20T14:45:00Z","53.54","46.46","1.1524"
"2023-06-20T14:30:00Z","53.26","46.739999999999995","1.1395"
"2023-06-20T14:15:00Z","53.02","46.98","1.1286"
"2023-06-20T14:00:00Z","53.12","46.88","1.1331"
"2023-06-20T13:45:00Z","53.21","46.79","1.1372"
"2023-06-20T13:30:00Z","53.42","46.58","1.1468"
"2023-06-20T13:15:00Z","53.49","46.51","1.1501"
"2023-06-20T13:00:00Z","53.459999999999994","46.54","1.1487"
"2023-06-20T12:45:00Z","53.52","46.48","1.1515"
"2023-06-20T12:30:00Z","53.42","46.58","1.1468"
"2023-06-20T12:15:00Z","53.72","46.28","1.1608"
"2023-06-20T12:00:00Z","54.31","45.69","1.1887"
"2023-06-20T11:45:00Z","54.339999999999996","45.660000000000004","1.1901"
"2023-06-20T11:30:00Z","54.16","45.839999999999996","1.1815"
"2023-06-20T11:15:00Z","54.1","45.9","1.1786"
"2023-06-20T11:00:00Z","54.08","45.92","1.1777"
"2023-06-20T10:45:00Z","54.11","45.89","1.1791"
"2023-06-20T10:30:00Z","54.08","45.92","1.1777"
"2023-06-20T10:15:00Z","53.959999999999994","46.04","1.172"
"2023-06-20T10:00:00Z","53.82","46.18","1.1654"
"2023-06-20T09:45:00Z","53.790000000000006","46.21","1.164"
"2023-06-20T09:30:00Z","53.669999999999995","46.33","1.1584"
"2023-06-20T09:15:00Z","53.68000000000001","46.32","1.1589"
"2023-06-20T09:00:00Z","53.56999999999999","46.43","1.1538"
"2023-06-20T08:45:00Z","53.59","46.410000000000004","1.1547"
"2023-06-20T08:30:00Z","53.59","46.410000000000004","1.1547"
"2023-06-20T08:15:00Z","53.6","46.400000000000006","1.1552"
"2023-06-20T08:00:00Z","53.779999999999994","46.22","1.1636"
"2023-06-20T07:45:00Z","53.74","46.26","1.1617"
"2023-06-20T07:30:00Z","53.74","46.26","1.1617"
"2023-06-20T07:15:00Z","53.620000000000005","46.379999999999995","1.1561"
"2023-06-20T07:00:00Z","53.59","46.410000000000004","1.1547"
"2023-06-20T06:45:00Z","53.55","46.45","1.1529"
"2023-06-20T06:30:00Z","53.459999999999994","46.54","1.1487"
"2023-06-20T06:15:00Z","53.31","46.69","1.1418"
"2023-06-20T06:00:00Z","53.26","46.739999999999995","1.1395"
"2023-06-20T05:45:00Z","53.1","46.9","1.1322"
"2023-06-20T05:30:00Z","53.410000000000004","46.589999999999996","1.1464"
"2023-06-20T05:15:00Z","53.410000000000004","46.589999999999996","1.1464"
"2023-06-20T05:00:00Z","53.37","46.63","1.1445"
"2023-06-20T04:45:00Z","53.44","46.56","1.1478"
"2023-06-20T04:30:00Z","53.559999999999995","46.44","1.1533"
"2023-06-20T04:15:00Z","53.6","46.400000000000006","1.1552"
"2023-06-20T04:00:00Z","53.64","46.36","1.157"
"2023-06-20T03:45:00Z","53.76","46.239999999999995","1.1626"
"2023-06-20T03:30:00Z","53.86","46.14","1.1673"
"2023-06-20T03:15:00Z","52.769999999999996","47.23","1.1173"
"2023-06-20T03:00:00Z","52.669999999999995","47.33","1.1128"
"2023-06-20T02:45:00Z","52.73","47.27","1.1155"
"2023-06-20T02:30:00Z","52.86","47.14","1.1213"
"2023-06-20T02:15:00Z","52.800000000000004","47.199999999999996","1.1186"
"2023-06-20T02:00:00Z","52.92","47.08","1.124"
"2023-06-20T01:45:00Z","53.010000000000005","46.989999999999995","1.1281"
"2023-06-20T01:30:00Z","53.36","46.64","1.1441"
"2023-06-20T01:15:00Z","53.790000000000006","46.21","1.164"
"2023-06-20T01:00:00Z","53.800000000000004","46.2","1.1645"
"2023-06-20T00:45:00Z","53.900000000000006","46.1","1.1692"
"2023-06-20T00:30:00Z","54.010000000000005","45.989999999999995","1.1744"
"2023-06-20T00:15:00Z","54.230000000000004","45.769999999999996","1.1848"
"2023-06-20T00:00:00Z","54.300000000000004","45.7","1.1882"
"2023-06-19T23:45:00Z","54.379999999999995","45.62","1.192"
"2023-06-19T23:30:00Z","54.42","45.58","1.1939"
"2023-06-19T23:15:00Z","54.44","45.56","1.1949"
"2023-06-19T23:00:00Z","54.56999999999999","45.43","1.2012"
"2023-06-19T22:45:00Z","54.66","45.34","1.2056"
"2023-06-19T22:30:00Z","54.779999999999994","45.22","1.2114"
"2023-06-19T22:15:00Z","54.86","45.14","1.2153"
"2023-06-19T22:00:00Z","54.89000000000001","45.11","1.2168"
"2023-06-19T21:45:00Z","54.910000000000004","45.09","1.2178"
"2023-06-19T21:30:00Z","54.900000000000006","45.1","1.2173"
"2023-06-19T21:15:00Z","54.87","45.129999999999995","1.2158"
"2023-06-19T21:00:00Z","55.00000000000001","45.0","1.2222"
"2023-06-19T20:45:00Z","54.96","45.04","1.2202"
"2023-06-19T20:30:00Z","55.06999999999999","44.93","1.2257"
"2023-06-19T20:15:00Z","55.230000000000004","44.769999999999996","1.2336"
"2023-06-19T20:00:00Z","55.410000000000004","44.59","1.2427"
"2023-06-19T19:45:00Z","55.47","44.529999999999994","1.2457"
"2023-06-19T19:30:00Z","55.620000000000005","44.379999999999995","1.2533"
"2023-06-19T19:15:00Z","55.87","44.13","1.266"
"2023-06-19T19:00:00Z","55.169999999999995","44.83","1.2306"
"2023-06-19T18:45:00Z","54.24","45.76","1.1853"
"2023-06-19T18:30:00Z","54.300000000000004","45.7","1.1882"
"2023-06-19T18:15:00Z","55.03","44.97","1.2237"
"2023-06-19T18:00:00Z","55.11000000000001","44.89","1.2277"
"2023-06-19T17:45:00Z","55.2","44.800000000000004","1.2321"
"2023-06-19T17:30:00Z","55.43","44.57","1.2437"
"2023-06-19T17:15:00Z","55.92","44.080000000000005","1.2686"
"2023-06-19T17:00:00Z","56.36","43.64","1.2915"
"2023-06-19T16:45:00Z","56.35","43.65","1.291"
"2023-06-19T16:30:00Z","56.269999999999996","43.730000000000004","1.2868"
"2023-06-19T16:15:00Z","56.26","43.74","1.2862"
"2023-06-19T16:00:00Z","56.28999999999999","43.71","1.2878"
"2023-06-19T15:45:00Z","56.31","43.69","1.2889"
"2023-06-19T15:30:00Z","56.28999999999999","43.71","1.2878"
"2023-06-19T15:15:00Z","56.18","43.82","1.2821"
"2023-06-19T15:00:00Z","56.220000000000006","43.78","1.2841"
"2023-06-19T14:45:00Z","56.10000000000001","43.9","1.2779"
"2023-06-19T14:30:00Z","55.98","44.019999999999996","1.2717"
"2023-06-19T14:15:00Z","55.730000000000004","44.269999999999996","1.2589"
"2023-06-19T14:00:00Z","55.82","44.18","1.2635"
"2023-06-19T13:45:00Z","55.879999999999995","44.12","1.2665"
"2023-06-19T13:30:00Z","55.989999999999995","44.01","1.2722"
"2023-06-19T13:15:00Z","55.93","44.07","1.2691"
"2023-06-19T13:00:00Z","56.13","43.87","1.2795"
"2023-06-19T12:45:00Z","56.410000000000004","43.59","1.2941"
"2023-06-19T12:30:00Z","56.58","43.419999999999995","1.3031"
"2023-06-19T12:15:00Z","56.67","43.33","1.3079"
"2023-06-19T12:00:00Z","56.68","43.32","1.3084"
"2023-06-19T11:45:00Z","56.68","43.32","1.3084"
"2023-06-19T11:30:00Z","56.730000000000004","43.269999999999996","1.3111"
"2023-06-19T11:15:00Z","56.68","43.32","1.3084"
"2023-06-19T11:00:00Z","56.64","43.36","1.3063"
"2023-06-19T10:45:00Z","56.74","43.26","1.3116"
"2023-06-19T10:30:00Z","56.730000000000004","43.269999999999996","1.3111"
"2023-06-19T10:15:00Z","56.720000000000006","43.28","1.3105"
"2023-06-19T10:00:00Z","56.69","43.309999999999995","1.3089"
"2023-06-19T09:45:00Z","56.71000000000001","43.29","1.31"
"2023-06-19T09:30:00Z","56.74","43.26","1.3116"
"2023-06-19T09:15:00Z","56.730000000000004","43.269999999999996","1.3111"
"2023-06-19T09:00:00Z","56.71000000000001","43.29","1.31"
"2023-06-19T08:45:00Z","56.92","43.08","1.3213"
"2023-06-19T08:30:00Z","56.940000000000005","43.059999999999995","1.3223"
"2023-06-19T08:15:00Z","56.86","43.14","1.318"
"2023-06-19T08:00:00Z","56.910000000000004","43.09","1.3207"
"2023-06-19T07:45:00Z","56.92","43.08","1.3213"
"2023-06-19T07:30:00Z","56.879999999999995","43.120000000000005","1.3191"
"2023-06-19T07:15:00Z","56.92","43.08","1.3213"
